,train loss,valid loss
0,0.15709038963541389,0.07306161309991564
1,0.0694047398865223,0.052748585385935645
2,0.03107270342297852,0.0346539526113442
3,0.020101929549127817,0.024242892329181944
4,0.014190746354870498,0.016649069929761545
5,0.011212698882445693,0.012386376038193703
6,0.009633210487663746,0.01048926157610757
7,0.00873556372243911,0.009038904748324837
8,0.008150822017341852,0.008828455116599798
9,0.00751455407589674,0.007626839115151337
10,0.00736863526981324,0.007121050397732428
11,0.006815676635596901,0.007003263104707003
12,0.006370700022671372,0.006538349735949721
13,0.006283998547587544,0.007062740890043122
14,0.006004984024912119,0.007159418692546231
15,0.005660649971105158,0.006141335969524724
16,0.005636941525153816,0.0064222728833556175
17,0.005800123268272728,0.005608925063695226
18,0.00562029262073338,0.006210658034043652
19,0.00551094813272357,0.0057569327764213085
20,0.005443824047688395,0.005902518917407308
21,0.005068503669463098,0.0054689265920647556
22,0.005102208349853754,0.00539146742916533
23,0.004850849276408553,0.004886989747839314
24,0.0046770250191912055,0.004790289260979209
25,0.004633275035303086,0.004487347323447466
26,0.004509626713115722,0.00442102228823517
27,0.0043558236211538315,0.00541572246168341
28,0.004355688259238377,0.004398913588374853
29,0.004206913523375988,0.005302511222128358
30,0.004273557395208627,0.004711903465379562
31,0.004252350481692702,0.005137684355889048
32,0.004390575806610286,0.004324293096682855
33,0.003973382961703464,0.004114089799778802
34,0.0036004880093969405,0.0038515766417341574
35,0.0035510477609932423,0.003680584386789373
36,0.003735422942554578,0.004005602161799159
37,0.00365911700646393,0.0044477757598672596
38,0.003808156441664323,0.004129980457946658
39,0.003523431019857526,0.004138731264642307
40,0.0036154754634480923,0.0040223732856767514
41,0.0035894111497327685,0.0038904527734432903
42,0.003316464542876929,0.003886655205860734
43,0.0033500925928819925,0.0033635292534849475
44,0.0030798100924585015,0.0042838021514139
45,0.0030964577454142272,0.003975574525871447
46,0.003266486048232764,0.0038632892205246855
47,0.0032001231447793543,0.003505861419918282
48,0.003111782862106338,0.0036278265927519116
49,0.0029766844818368554,0.0032338345024202552
50,0.00299148156773299,0.0037964840552636553
51,0.00313670706236735,0.0038472890321697506
52,0.003685404662974179,0.004526234897119659
53,0.003344322060002014,0.003246287881795849
54,0.003462064021732658,0.004317334952897259
55,0.0036188219382893294,0.0037996837802763495
56,0.003315898502478376,0.00377881367291723
57,0.003271125489845872,0.003063896038968648
58,0.003114639694103971,0.0037337219608681543
59,0.0027846346783917397,0.0033535444443779333
60,0.0028127902769483626,0.003514418744349054
61,0.0033578156144358218,0.0037470123331461635
62,0.0030039274715818465,0.0038865402207842897
63,0.0030582027684431523,0.00468964791590614
64,0.004474738147109747,0.003976115391456655
65,0.003995867882622406,0.003587972539077912
66,0.002892343356506899,0.004448688688821026
67,0.002919013553764671,0.0035690900071391036
68,0.003450578515185043,0.003232239745557308
69,0.0032169657642953098,0.004476909425907901
70,0.003558717726264149,0.00405102432705462
71,0.0033884236472658813,0.0031546698550560643
72,0.0028911268163938075,0.003401941786121045
73,0.00274258223362267,0.0029338971778218237
74,0.002405707404250279,0.0032815605934177127
75,0.0029262327880132943,0.0030893455924732344
76,0.0031635327031835914,0.003254944458603859
77,0.0024790918978396803,0.004254854517057538
78,0.0032244825561065227,0.0040461191175771615
79,0.003670274338219315,0.00295395523841892
80,0.003101567184785381,0.003493042230339987
81,0.002660205267602578,0.003529076464474201
82,0.0030987908539827913,0.002998587642131107
83,0.002932501258328557,0.004060207866132259
84,0.0026802321954164654,0.00397926099997546
85,0.0027009269688278437,0.003169122783999358
86,0.0026728681987151504,0.00424111055742417
87,0.0026817407633643597,0.0032409836671182086
88,0.0026629505737219006,0.002899408706330827
89,0.0026055190537590533,0.00294939535004752
90,0.0024612598353996873,0.0028674337414226364
91,0.0025854803679976612,0.002877123387796538
92,0.002491964609362185,0.003861498719613467
93,0.002530593759729527,0.00308466240364526
94,0.0026375877496320754,0.00283493337753628
95,0.002620065148221329,0.003141114255413413
96,0.003401083464268595,0.004188803024590015
97,0.0032804706133902073,0.003218179236033133
98,0.0030272082949522883,0.002904619190043637
99,0.0029539113747887313,0.0031676393201840775
100,0.002521131158573553,0.0034135247447660993
101,0.0024193247663788497,0.003089567812691842
102,0.002154004672775045,0.0026120356882789303
103,0.0023612130898982286,0.0029085755481251647
104,0.003122856607660651,0.0044751366201256
105,0.003033884975593537,0.0029340252346758333
106,0.0024539183359593153,0.0024566859106666277
107,0.0023323866771534085,0.0032030310415263686
108,0.0025550514983478934,0.002941990304472191
109,0.0030652314599137753,0.003762590665636318
110,0.0030907561304047704,0.004202383570373058
111,0.0027962408785242587,0.003969464184982436
112,0.002619185659568757,0.00455974431575409
113,0.002377720404183492,0.002420825368192579
114,0.002658317214809358,0.0032238690182566643
115,0.002406170213362202,0.002431071346758732
116,0.0023226604535011575,0.0038957050003643546
117,0.003002445213496685,0.0028457348567566703
118,0.00214888685150072,0.002593293320387602
119,0.002186122743296437,0.0037628237291106154
120,0.002632244664710015,0.0030523410865238737
121,0.00258815404959023,0.004904841172641942
122,0.00424938730429858,0.005182465205767325
123,0.003160462190862745,0.0029527615822319475
124,0.002087485176161863,0.002672130341774651
125,0.001977424166398123,0.0024740618952949133
126,0.002772707841359079,0.003553707485220262
127,0.002310401207068935,0.0030609753115900923
128,0.0022366637276718393,0.002534372266381979
129,0.0019001072214450687,0.0024103826311017785
130,0.0024286726402351633,0.0025094984199053477
131,0.0030992068350315094,0.004584968888333866
132,0.0031886808574199677,0.0030963930101799114
133,0.003027846134500578,0.003487581985869578
134,0.003555356612196192,0.0036773981326924904
135,0.0025673724740045145,0.003046345464619143
136,0.002887509312131442,0.0036710648065698998
137,0.002433450164971873,0.002540434876989041
138,0.0028429827361833304,0.0038562712392636706
139,0.004130103479837999,0.00325638591311872
140,0.0031542313809040934,0.0033863906948161976
141,0.0025779087154660374,0.003098860682387437
142,0.0025115365569945425,0.0038222537176417454
143,0.003264989223680459,0.004190967850653189
144,0.004008337069535628,0.004493494983762503
145,0.003662313974928111,0.002828625263646245
146,0.0024173336569219828,0.004417360993102193
147,0.0030429175967583433,0.003214345479916249
148,0.0023561748676002026,0.002679398749023676
149,0.0021768812293885276,0.0034984139991658075
150,0.002313754623173736,0.0029948556662670205
151,0.002550544770201668,0.0032926490862986873
152,0.002144863348803483,0.0025428193455029812
153,0.0019214386848034337,0.0023821189533919096
154,0.0019165051053278148,0.002611494855955243
155,0.0019563688401831314,0.0022508219117298722
156,0.0028286921296967193,0.006342184197689805
157,0.00453448633197695,0.004975425911002925
158,0.0032556690857745707,0.003137683229787009
159,0.00224033796985168,0.003089050396478602
160,0.0024884368904167786,0.0029955653340688775
161,0.002922982763266191,0.004620104928367904
162,0.0033227229141630232,0.0033868633742843357
163,0.0023762853525113314,0.002554725722542831
164,0.0028752845828421414,0.002915723848023585
165,0.00273727739113383,0.003941946297085711
166,0.002183252581744455,0.0022649490939719336
167,0.0023799019982106984,0.002475678820961288
168,0.002293099998496473,0.002491503321964826
169,0.0019228943274356425,0.0021949062356725335
170,0.0021689574496122077,0.002907127108690994
171,0.0023057259822962806,0.0024425239368741003
172,0.0018137861916329712,0.003537780638518078
173,0.001904856864712201,0.002742821051340018
174,0.002203347801696509,0.0023707455755876644
175,0.002351166767766699,0.0025642332288303544
176,0.002653537943842821,0.0027044283259393914
177,0.002304895533598028,0.003160668270928519
178,0.002030499599641189,0.0026088503322431018
179,0.0027346684073563665,0.003924170176365546
180,0.0022118775959825143,0.0029564404560785207
181,0.002090531517751515,0.0026716008682602216
182,0.002178983442718163,0.0028874993856464115
183,0.001960602166946046,0.001944437889116151
184,0.0018711024604272097,0.003526422261659588
185,0.0024378216912737116,0.0028274889004283716
186,0.0020793053408851847,0.002266287387880896
187,0.003186333618941717,0.0027302021958998273
188,0.0024333520414074883,0.0027680206445178817
189,0.0025593505415599793,0.0027100861604724613
190,0.0022073569416534156,0.0039027257090700524
191,0.0026887159765465185,0.004953732913626092
192,0.0037458521110238507,0.003879074240103364
193,0.003459025640040636,0.00243818512119885
194,0.0023734525311738253,0.002606297909681286
195,0.0025598809588700533,0.0034913991444877218
196,0.0038178290124051273,0.0040343929015632185
197,0.0034739307448035106,0.003628482676244208
198,0.003584725738619454,0.0028502357391906635
199,0.0023481364332837984,0.0024166894145309925
200,0.0026170770142925903,0.007127700240484306
201,0.0025086946407100186,0.0021437061285333975
202,0.0018009957857429981,0.0024207422642835547
203,0.0022760309220757335,0.005096104262130601
204,0.0036011087795486674,0.005129938346466848
205,0.004582608526106924,0.0031756336601184948
206,0.0037455933925230056,0.003973931440019182
207,0.0030202595953596756,0.0031473860144615173
208,0.0036648305685957894,0.0077342318503984386
209,0.004310661664931104,0.003157937599878226
210,0.002697470801649615,0.002827231539413333
211,0.0022556817275471985,0.0020343508471601774
212,0.001973608072148636,0.0035302013025752138
213,0.0024339159135706723,0.003667062281497887
214,0.0017583932494744658,0.002790558517777494
215,0.0024748837458901107,0.0032330743768917663
216,0.0027400608523748815,0.002255137128356312
217,0.0025975058815674856,0.005023867357522249
218,0.003351645529619418,0.003556275840050408
219,0.003366090459167026,0.0024213423686368124
220,0.0024009555199882016,0.003220494869830353
221,0.0020917710062349215,0.004111341267291989
222,0.002655169169884175,0.0025637466959389193
223,0.004183808952802792,0.003093519846775702
224,0.002816502586938441,0.0023039490416912095
225,0.002238954126369208,0.002299510358300592
226,0.0023342760832747445,0.003693802248952644
227,0.002341044062632136,0.0024586373141833712
228,0.001719014922855422,0.002485811660465385
229,0.0020781991770491004,0.006562748458236456
230,0.002573140518506989,0.002271168482755976
231,0.0022153763566166162,0.0025393200339749455
232,0.002694498369237408,0.0035701528790273835
233,0.003094323634286411,0.003431029251909682
234,0.0044584605493582785,0.005183801454092775
235,0.0028952944121556357,0.0028011188177125795
236,0.0027193108544452116,0.003314503568357655
237,0.002872823446523398,0.0026895012373902966
238,0.002678956516319886,0.002406555926427245
239,0.002420532691758126,0.0028298520649384174
240,0.002643505693413317,0.0024814536196312736
