,train loss,valid loss
0,0.20869682150078006,0.08697203121015004
1,0.09190419432707131,0.08999397712094444
2,0.0379515714594163,0.0024876874938075033
3,0.01444485885440372,0.018198983477694646
4,0.010134837764780968,0.002701296005398035
5,0.003691906444146298,0.004689563265336412
6,0.0029787861567456275,0.0012001318058797292
7,0.001768526984960772,0.0015819936358769024
8,0.0014725515065947548,0.0015074261297870959
9,0.0013166832650313154,0.001218483317643404
10,0.0011862313403980806,0.0010371126949654094
11,0.001160243627964519,0.001086196762376598
12,0.0011519874533405527,0.0011661055198471462
13,0.0011964573786826804,0.0011135971040597983
14,0.0010963380191242322,0.0010603503324091434
15,0.0012056953710271046,0.0011709123999545617
16,0.0011259001621510834,0.0011450396019167133
17,0.0010868644021684304,0.001004310923495463
18,0.0011160098219988868,0.0013935077004134655
19,0.0011275198921794072,0.0010175294758352851
20,0.0010733327508205548,0.0010908986109175853
21,0.0010568717552814633,0.0010724467907233962
22,0.001149278017692268,0.0011602302797005645
23,0.0011418103676987812,0.0012686821199687465
24,0.0011197148924111389,0.0011288566664526506
25,0.0012449837668100372,0.0011979424161836505
26,0.0011220658052479848,0.001145833554411573
27,0.0012531669053714722,0.001158565898159785
28,0.0010736967815319076,0.0010590482935575502
29,0.0011133515072287992,0.0011579268113044755
30,0.0011097518290625885,0.0011808759882114828
31,0.0010988075810018927,0.0013260828065020697
32,0.0011182432135683484,0.001033806283625641
33,0.0011558221594896168,0.0012604876288345882
34,0.0011313099385006353,0.0012405472142355783
35,0.0011502353227115236,0.0014622741312320744
36,0.0011234979901928455,0.001117237693896251
37,0.00114932467113249,0.001219414981148605
38,0.0010811001411639154,0.0011596478621608444
39,0.0012874065432697535,0.0013782852329313755
40,0.0012236597685841843,0.0012317916844040155
41,0.001128217438235879,0.0015177100264866436
42,0.0011331428977428004,0.0014087755282941674
43,0.0010868477984331548,0.0012228339577891997
44,0.001118254629545845,0.001202512116703604
45,0.0010776766284834594,0.0011824329350409763
46,0.0010453478316776454,0.0012729291504781162
47,0.0010776803828775883,0.0012808181844385608
48,0.0010607074000290595,0.0010931393231398293
49,0.0010435098229208961,0.0012319854410764361
50,0.0011168408818775788,0.0011861342188370014
51,0.0011636094568530098,0.001369909117264407
52,0.0012272024032426998,0.0018416709499433637
53,0.0013809387164656073,0.0015791605858664428
54,0.0012999123282497749,0.001669590694031545
55,0.001392491438309662,0.0012268090421067817
56,0.0011316802047076635,0.0014016198027612908
57,0.001233504430274479,0.0014613878281254853
58,0.0011013926996383816,0.0014742258437243955
59,0.0011240229214308783,0.0013879151748759405
60,0.0011462974216556177,0.0011812099837698042
61,0.0012211542634759098,0.0012217040971985885
62,0.0011410509760025889,0.0014703146215262158
63,0.0011010878879460506,0.0011432207039823489
64,0.0010337379208067432,0.0013449691219388374
65,0.0011117690155515447,0.0012499360434178794
66,0.001037162379361689,0.0014205067418515682
67,0.0010807402868522331,0.0011954303731077484
68,0.000942242142627947,0.0011031643953174353
69,0.0010400185055914335,0.0011576984127584314
70,0.00102152896579355,0.0012177462922409177
71,0.0010664938017725945,0.0013059760676696897
72,0.0012990834948141128,0.0019332023803144693
73,0.0014804319944232702,0.001767399421493922
74,0.001558058604132384,0.0012419694186454372
75,0.0012981001054868102,0.0014159111306071281
76,0.001051903935149312,0.001484740641899407
77,0.0010633469937602058,0.0020154141820967197
78,0.001187316833238583,0.0016067515326929943
79,0.0011300062178634107,0.0013280414443995272
80,0.0010691075221984647,0.00144178032808538
81,0.0010630863398546353,0.001089964436167585
82,0.0010710104470490478,0.001579513681852924
83,0.0012092729448340833,0.0014586363187325852
84,0.0013770867371931672,0.002478738548234105
85,0.0015213798178592697,0.0011722044936115189
86,0.0010951706790365279,0.0013580438764100628
87,0.000979183241724968,0.0012266810933527137
88,0.0010150847301702015,0.0012418485047029598
89,0.0010704456217354164,0.001369837488579963
90,0.001054744869179558,0.0014621312896321928
91,0.001132074226916302,0.0016603605888251746
92,0.001093868922907859,0.0011922315711022488
93,0.0010746478583314456,0.0014182616890008961
94,0.0011220400192542002,0.0012432802967461093
95,0.0010312637023162097,0.0011908990064901964
96,0.001160001331300009,0.001643598495450403
97,0.001068006364221219,0.0013109978421458177
98,0.0010406143992440775,0.0012770775855252786
99,0.0011867053326568566,0.0013277823870469416
100,0.001011694774206262,0.0012428858400588588
101,0.0009001195212476887,0.0012377606721461884
102,0.001094730119802989,0.0016741239232942462
103,0.0013769154538749717,0.0014455134182104043
104,0.0011389829087420367,0.001700513480630304
105,0.0014798030315432698,0.0024242886076016085
106,0.0015021337458165362,0.0010817819607577153
107,0.0012261540541658178,0.0012529462609173997
108,0.0010444339422974735,0.0015589169426155941
109,0.0010918239786406048,0.0011290977210072534
110,0.001290883737965487,0.0014697470885169292
111,0.0014380088832695037,0.0016422204041321362
112,0.0012071589881088585,0.0013163907819294504
113,0.001122240733820945,0.001550181835357632
114,0.0010404530767118558,0.0012674894948889101
115,0.000901362145668827,0.0012677439122593828
116,0.0009719018489704467,0.001223546120205096
117,0.0010712011280702427,0.001230691168789885
118,0.0010466580715728924,0.001336270394468946
119,0.001103812304791063,0.001346363453194499
120,0.0009368389801238663,0.0013212700640516622
121,0.001029545208439231,0.0011014720657840371
122,0.0009363506906083785,0.001678925539766039
123,0.0011845393455587327,0.001733987741837544
124,0.0015047296474222094,0.001980128082712846
125,0.0015527062059845775,0.0019388661021366715
126,0.001548922315123491,0.0017294777623776878
127,0.0016294964589178562,0.001917093193956784
128,0.0011336521856719628,0.0012155416604530598
129,0.0009330593238701113,0.0013122073308165585
130,0.0012610987178049982,0.001494564881016101
131,0.0010197840601904318,0.0014824631091739451
132,0.0009780871696420945,0.0013454497010180993
133,0.0012917482235934585,0.0012119426392018795
134,0.0010073961602756754,0.0014972624069611942
135,0.0009874098177533597,0.0012676598437662636
136,0.0009134991996688768,0.0016943994809740356
137,0.0012094176927348599,0.0012962496922617511
138,0.001048224039550405,0.0012650111623640572
139,0.0009849235793808475,0.0012329179527504103
140,0.001051437713613268,0.0016719309746154717
141,0.0012150890688644722,0.0019307948449360473
142,0.001108664902858436,0.0012701675046368369
143,0.0009132661725743674,0.0013467412375445878
144,0.0009175373779726215,0.001258547101835055
145,0.0010137083590961993,0.0014247803815773555
146,0.0014398385610547848,0.002807088495631303
147,0.0012092173274140805,0.001174394299076604
148,0.0009371806809213012,0.0011147023843867438
149,0.0009740881941979751,0.0013726528767230256
150,0.0009719468434923328,0.0012370123211959644
151,0.0010910739147220738,0.0016056626004033855
152,0.0011531229101819918,0.0012510090600699186
153,0.001011146800010465,0.0016086277651733585
154,0.0014890399907017127,0.002917734141062413
155,0.002333049720618874,0.0025610466753797872
156,0.0015070420849951915,0.0018608981044963002
157,0.0015536938735749573,0.0014327173786503927
158,0.001376500164042227,0.0024507230014673303
159,0.0016269322659354657,0.0018478832872850554
160,0.001099896770028863,0.001311081594654492
161,0.001340595648798626,0.002155379325683628
162,0.001192434981931001,0.0014412052197647946
163,0.001226404587214347,0.001926833497626441
164,0.0010888252727454528,0.0013022916890414698
165,0.0011072674024035223,0.001596647165050464
166,0.0010244566801702604,0.001431638574493783
167,0.0011593363669817336,0.0015075075373585736
168,0.001244459483132232,0.0015968894918582269
169,0.001234330760780722,0.001752060472166964
170,0.0013582242681877688,0.0017234587742547905
171,0.001138587154855486,0.0013411580668097095
172,0.0011350284330546856,0.001328917536219316
173,0.0009718016735860147,0.0012860142659129842
174,0.0010993133037118241,0.0014576497820339032
175,0.000984786165645346,0.0012551942740433983
176,0.0009022904050652869,0.0013243485840835742
177,0.0014219245058484375,0.0014701497774305089
178,0.0010558740686974488,0.0015665359678678215
179,0.0012325168208917603,0.0018893825056563532
180,0.0015202922077151015,0.0017024550387369736
181,0.0015722604875918478,0.0016786691599658557
182,0.0014439545630011708,0.0012346149388966815
183,0.0015069180954014882,0.0020684166811406612
184,0.0013940808858023956,0.0012129585291924222
185,0.0009525558270979673,0.0015210039148639356
186,0.0011942893688683398,0.0011662808912140982
187,0.0010007253076764755,0.0018832778691181115
188,0.0010652151831891388,0.0017494078991668566
189,0.0014788106782361865,0.0015923231174903257
190,0.0012715246411971748,0.0017605638297806894
191,0.0015576734222122468,0.001284210427132036
192,0.0018372675112914294,0.0017766655988192984
193,0.0010974408869515173,0.0012307943543419242
194,0.0010364437403040938,0.0013783808099105954
195,0.001142063396400772,0.001968161851566817
196,0.0009810776609811,0.0013798630679957569
197,0.0009082723772735335,0.0012276367051526904
198,0.001086233911337331,0.0012079498264938593
199,0.0009575426156516187,0.0017441247556624667
200,0.0010974220858770423,0.0015917359851300716
201,0.0012987778900424019,0.0017325015173160604
202,0.001287233862967696,0.0014898600888305477
203,0.0011527200040291063,0.001519638263354344
204,0.0010127742134500295,0.0013810201115640147
205,0.000967551903158892,0.002078683747510825
206,0.001258137599506881,0.0014463297224470548
207,0.0010846147924894467,0.0015385833103209734
208,0.0011587961198529229,0.0014590284387980188
209,0.001421262728399597,0.0015214146613808615
210,0.0012527521248557605,0.0018679878641186015
211,0.0013215167709859088,0.0014424269985673682
212,0.001213661627843976,0.001601908156382186
213,0.0011227087961742654,0.0015602701709472708
214,0.0017116421659011394,0.0021621730078810026
215,0.0011827839698526077,0.0013353599601292185
216,0.0011829387804027647,0.0020928371232002974
217,0.001528098582639359,0.001598688042057412
218,0.0010931310534942895,0.0014317544243697608
219,0.0012455191608751193,0.002880596888384649
220,0.0016483685467392206,0.0013086208242124745
221,0.0008748237523832358,0.0013549275629754578
222,0.0013574178592534736,0.0018222395862851823
223,0.0013954572204966098,0.003295753217701401
224,0.0015122935292311013,0.0016977250675803848
225,0.0012427083202055655,0.0019554493649463567
226,0.0011768616823246703,0.0012990099411191685
227,0.0013314898824319243,0.0016051716936220015
228,0.0011966149104409851,0.002613678275208388
229,0.0021894209494348615,0.0023037514183670282
230,0.0017001459782477468,0.0021637146294649157
231,0.002137301125912927,0.0019861485842349274
232,0.001136090671934653,0.0014907821314409375
233,0.0010418430392746814,0.0016690215561538935
234,0.0012730242306133732,0.001895034037131284
235,0.0012612182326847687,0.0017951535826016749
236,0.0010944040695903823,0.0012405412770541652
237,0.0011906713407370262,0.0014792946333597814
238,0.0015342730766860768,0.001931828396793987
239,0.0011595963223953731,0.0017455718480050564
240,0.0012888934725197032,0.0028669513994827867
241,0.0019274787337053567,0.0026175580985311952
242,0.0016006292862584814,0.0020944128544735058
243,0.0012968569790245965,0.0012733594713998692
244,0.0010394417331553996,0.0014178927854767867
245,0.0011382949087419547,0.001589308210116412
246,0.0016734324453864247,0.0019624207468171206
247,0.0012663916568271816,0.001594173805122929
248,0.0013110860818414949,0.0017055097934124725
249,0.0011200375010957941,0.0015225885934861644
